"","Longitude","Latitude"
"297",-133.29451,60.48948
"298",-139.22398,61.43374
"299",-138.363,64.73316
"300",-137.05841,60.3721
"301",-78.4653682,39.060195
"302",-79.4594489,38.2891547
"303",-79.1647743,38.1909534
"304",-78.5051729,38.5758867
"305",-78.1721466,38.4538015
"306",-77.2184791,38.1740529
"307",-77.5897828,38.6248921
"308",-82.4750989,37.2138017
"309",-81.9476239,37.0178877
"310",-79.873929,37.4881381
"311",-79.2990119,37.5332587
"312",-78.5422838,37.9095168
"313",-78.7872126,37.7014449
"314",-78.9826802,37.3326887
"315",-77.8218239,37.9811797
"316",-77.6223439,37.2171627
"317",-76.341428,37.6595013
"318",-76.6789481,37.8800004
"319",-76.9863819,37.0842847
"320",-75.7320849,37.5482647
"321",-81.9508764,36.8831551
"322",-80.1918559,36.7674727
"323",-79.7629019,36.6058887
"324",-79.2532438,36.6309512
"325",-78.5908119,36.8559727
"326",-78.0088473,36.6079187
"327",-77.1454409,36.6057147
"328",-77.2865338,36.5960851
"329",-76.0167249,36.7293227
"330",-78.2602839,37.2315367
"331",-79.076783,37.0463681
"332",-78.7968679,37.3591367
"333",-77.1604648,37.1015582
"334",-82.7480769,36.7021737
"338",-120.2118449,48.3550687
"339",-119.8061899,48.0936267
"342",-119.2576519,47.0871717
"343",-117.9280779,47.7305767
"346",-119.9901579,46.0599687
"347",-118.8255839,46.4294877
"348",-117.0559849,46.3417127
"349",-120.25,45.9666667
"352",-120.1732639,48.5091787
"353",-117.2723999,48.3856347
"355",-120.6802069,47.5534987
"356",-119.8794779,47.3151767
"357",-117.7335889,47.0760577
"359",-120.5699539,46.9554377
"360",-118.3682399,46.2373387
"362",-120.1583639,48.2516757
"365",-120.6971899,47.2433867
"366",-118.1635439,47.1349527
"367",-117.3798749,47.1741037
"369",-119.3451239,46.9700517
"371",-119.0483859,48.2241597
"372",-118.1161269,48.6756907
"373",-117.8829919,48.8504757
"375",-120.6677929,47.7443867
"376",-119.6308899,47.6640047
"377",-117.9899749,47.8873847
"381",-117.1882249,48.8474137
"382",-118.6507939,46.8232937
"384",-80.7326693,37.9457139
"385",-80.3143619,37.6627657
"386",-81.1552555,37.3039582
"387",-81.1148229,37.6168997
"388",-81.7666849,37.5320007
"389",-81.4097591,38.793062
"390",-81.0222682,38.7133034
"391",-81.7998809,38.5848407
"392",-81.9661949,38.2174027
"393",-81.7243649,38.2356237
"394",-80.3742359,38.3420287
"395",-80.7951792,38.8296121
"396",-80.2288669,38.0801867
"397",-80.8973158,38.566293
"398",-79.8181159,38.3707667
"399",-79.4290148,38.5618406
"400",-81.5532319,39.0495129
"401",-81.0341349,39.0904426
"402",-80.7304852,39.9139422
"403",-80.2029429,39.4199317
"404",-80.5250999,39.0491547
"405",-80.7730165,39.652653
"406",-80.8687829,39.3782737
"407",-80.5872959,39.5044097
"408",-79.8489868,39.5730496
"409",-79.935752,39.0940821
"410",-78.5094379,39.1823897
"411",-80.0991062,39.1928067
"412",-92.1964109,46.3964397
"413",-91.4282439,46.5232187
"414",-91.8218079,46.0670957
"415",-91.0900569,46.3087137
"416",-90.9468609,46.7999037
"417",-90.7900389,46.1105637
"418",-90.1542219,46.3414537
"419",-89.6003879,46.1709797
"420",-92.7478269,45.0280407
"421",-92.6673889,45.3718767
"422",-92.4981849,45.9602047
"423",-92.2379749,45.5969217
"424",-91.8894659,45.5385417
"425",-91.4793629,45.3129597
"426",-91.2353139,45.8737727
"427",-91.1942679,45.7114417
"428",-90.7920749,45.1410957
"429",-90.1872869,45.6572627
"430",-90.0875099,45.3240447
"431",-89.2840419,45.2325217
"432",-89.6369409,45.3150927
"433",-89.5094999,45.7693237
"434",-89.1549899,45.9284757
"435",-88.8778549,45.8427157
"436",-88.7750249,45.4638297
"437",-88.6286329,45.3745537
"438",-88.0179749,45.5054967
"439",-87.8743129,45.4469757
"440",-86.9307629,45.3659387
"441",-92.4279399,44.6509917
"442",-91.7837359,44.1920937
"443",-91.6793739,44.4009957
"444",-91.3711239,44.0129837
"445",-91.1258789,44.9295287
"446",-90.3574219,44.8143967
"447",-90.3827969,44.1973007
"448",-90.0650949,44.6989087
"449",-89.8554319,44.4454137
"450",-89.4892659,44.6134037
"451",-89.2453309,44.7766037
"452",-89.0520699,44.2134397
"453",-88.9513789,44.4254667
"454",-88.7788779,44.6191537
"455",-87.7016689,44.0520617
"456",-87.6425339,44.5887327
"457",-91.0057829,43.7898747
"458",-90.8675449,43.5329127
"459",-90.7422119,43.3269947
"460",-90.2094039,43.8227657
"461",-90.3552409,43.7857987
"462",-89.8669289,43.4457507
"463",-89.2274789,43.5381577
"464",-89.1280059,43.9129677
"465",-89.0411229,43.4580257
"466",-88.4804309,43.6162427
"467",-88.7352209,43.4565557
"468",-88.9008629,43.4992847
"469",-88.3351209,43.6599137
"470",-87.8785709,43.3759057
"471",-90.9601049,42.8165957
"472",-90.4357819,42.5180847
"473",-89.9655699,42.6391427
"474",-88.7095809,42.9178507
"475",-88.0517639,42.6113857
"476",-87.9862509,42.8005177
"477",-90.5367439,45.0884697
"478",-88.704253,44.0331367
"479",-89.6668479,43.0002617
"480",-91.9549099,46.6330277
"481",-90.9078369,46.3269267
"482",-89.2588499,46.0476047
"483",-92.4933019,45.7427327
"484",-91.3051159,45.8488177
"485",-90.6226889,45.8427177
"486",-89.1251229,45.6998027
"487",-88.8205556,45.6577778
"488",-91.7922969,44.7379837
"489",-90.3147969,44.8877797
"490",-89.5982599,44.0829597
"491",-88.9391789,44.9221977
"492",-87.8918599,44.1095107
"493",-91.0779429,43.0674397
"494",-90.6626669,43.0391137
"495",-89.5292049,43.5621967
"496",-88.0415409,43.8770447
"497",-90.2112029,42.9378547
"498",-89.1104419,42.5113107
"499",-88.0496139,44.3429157
"500",-88.2762261,42.9592306
"501",-110.4156649,44.9160067
"502",-109.1344079,44.4668237
"503",-106.7184519,44.7890327
"504",-104.4206459,44.4252167
"505",-109.4431149,43.4174237
"506",-107.4300839,43.5968807
"507",-110.1608579,42.0737597
"508",-108.6225589,42.1794577
"509",-107.4436569,42.8775297
"510",-106.1200029,42.8691687
"511",-110.7646789,41.2728697
"512",-106.6531979,41.2001097
"513",-104.2862009,42.0167727
"514",-110.7342539,44.8808077
"515",-108.700013,44.09196
"516",-107.4513399,44.0342197
"517",-107.2723989,44.9582907
"518",-106.9380789,44.3157337
"519",-106.1303939,44.6516797
"520",-109.6336139,43.5337167
"521",-108.2157059,43.7997187
"522",-107.0216849,43.1052467
"523",-107.6895359,43.2696147
"524",-107.9682469,43.9788367
"525",-106.8707959,43.8837877
"526",-106.1980599,43.6495507
"527",-104.9131849,43.9437317
"528",-108.8392939,42.7370707
"529",-108.1937259,42.6373937
"530",-107.6910709,42.2318677
"531",-107.4353169,42.1622097
"532",-106.9904259,42.5664457
"533",-106.5688169,42.2489347
"534",-106.4130859,42.2409977
"535",-105.8889389,42.4363077
"536",-105.2973399,42.2169227
"537",-104.41854,42.828263
"538",-109.1835779,41.5697327
"539",-106.3898999,41.6851957
"540",-104.1193009,41.2153307
"541",-105.8112249,42.8372527
"542",-104.3682667,44.9683375
"543",-104.2504959,44.5140157
"544",-108.84019,41.8899757
"545",-105.7138139,44.2045607
"546",-110.6663889,43.9867047
"547",-104.1752214,44.2694606
"548",-108.42982,41.7025687
"549",-114.73244,49.29379
"550",-117.25726,49.14681
"551",-120.59727,49.15319
"553",-118.74332,50.44063
"554",-119.32095,50.67375
"555",-120.71029,51.38704
"559",-120.0785,53.27895
"560",-119.67144,53.08394
"564",-120.15842,55.45441
"569",-133.79492,60.00029
"572",-115.64972,49.64847
"573",-118.47504,49.04169
"574",-119.72963,49.59762
"575",-119.08702,50.26615
"588",-136.59568,59.78907
"591",-118.77692,49.70977
"592",-119.27952,49.10741
"596",-118.77176,50.21164
"597",-119.08629,50.81583
"600",-119.5261,49.25746
"601",-120.22432,49.40133
"605",-120.14918,49.72025
"607",-123.0047055,41.8223332
"608",-123.9615249,40.4150917
"609",-122.3059647,40.3520163
"610",-122.9409709,39.5232837
"611",-120.7596199,39.1239687
"612",-123.5854569,38.8035918
"613",-121.7519384,38.0878897
"614",-119.8362579,38.3432387
"615",-120.860951,37.5947824
"616",-119.6302109,37.3670857
"617",-116.8011859,33.3988807
"618",-114.7292329,33.4048617
"619",-121.2813029,36.8242987
"620",-119.3047559,36.6315997
"621",-117.800197,35.6076917
"622",-116.1930811,35.8040435
"623",-115.1040949,34.0883297
"624",-122.8668979,38.0453507
"625",-120.6326679,39.7846537
"626",-121.704424,39.9935292
"627",-122.2390059,39.7633427
"628",-123.5822599,39.1612277
"629",-119.8237379,38.7754607
"630",-115.8016279,33.6738577
"631",-115.4847789,33.2200507
"632",-120.2906994,38.5562592
"633",-119.1943049,38.1752167
"634",-122.3819302,40.5164906
"635",-121.0356899,38.7202247
"636",-116.7862853,33.1990869
"637",-121.6956939,36.4530827
"638",-118.0989909,36.5074727
"639",-118.6547779,36.4664267
"640",-119.0450209,34.7383427
"641",-119.5118359,36.6992615
"642",-118.2071003,35.5494581
"643",-118.9088976,36.8189424
"644",-120.5084609,35.3183817
"645",-119.7298739,35.0931687
"646",-120.3368295,41.2351468
"647",-120.9253159,38.7687607
"648",-121.1597352,37.5141365
"649",-119.8035199,37.7472667
"650",-120.4258218,39.6153759
"651",-121.6093062,39.4978958
"652",-123.3982919,39.5664857
"653",-121.9157259,40.3357087
"654",-120.1080006,40.4932903
"655",-123.0337989,40.6589377
"656",-120.3753129,41.7332787
"657",-121.8916067,41.9998861
"658",-122.0111142,41.8224004
"659",-122.1355519,41.2323207
"660",-122.1464708,37.8183531
"661",-121.0644229,35.9222607
"662",-123.4877394,41.3813232
"663",-123.6037721,40.1732694
"664",-122.6387259,40.0279597
"665",-120.623502,40.2017613
"666",-123.484892,39.6878368
"667",-122.719303,38.5498734
"668",-120.4473869,38.7694117
"669",-121.6774341,37.2521703
"670",-120.6452578,37.9834939
"671",-123.0480649,38.3407717
"672",-122.1565019,37.2115267
"673",-122.6334149,41.7401687
"674",-121.8238479,41.2528113
"675",-119.1614638,37.2556212
"676",-123.2270969,39.1634647
"677",-116.48047,32.92408
"678",-121.1582986,36.7497605
"679",-116.7979649,33.5014318
"680",-122.5109615,38.3796305
"681",-122.2276839,37.1650627
"682",-120.6797897,38.3539344
"683",-124.0540137,41.8020549
"684",-121.2574609,41.6708967
"685",-120.5011538,41.8699632
"686",-120.4745547,41.0534621
"687",-123.4827189,40.8031297
"688",-122.8597869,40.1803227
"689",-120.8358171,40.4392679
"690",-120.9961818,40.0402279
"691",-120.5734077,38.7396833
"692",-120.7242129,38.7995807
"693",-119.7938035,37.4618753
"694",-123.8982699,41.7045577
"695",-123.0816729,41.0822737
"696",-120.0376959,38.1700196
"697",-123.6046832,40.8879703
"698",-120.5453404,40.1541637
"699",-121.73284,37.665124
"700",-108.0883263,40.7402199
"701",-107.6901017,40.8403233
"702",-106.874918,40.1531859
"703",-105.0392299,40.5090827
"704",-103.440258,40.2096396
"705",-102.9337159,40.6569477
"706",-107.6483229,39.9658907
"707",-106.7610657,39.2438073
"708",-105.2791994,39.2209796
"709",-104.3691567,39.3798417
"710",-103.6493769,39.8568857
"711",-102.6325909,39.8307687
"712",-108.1390507,38.694789
"713",-106.7550729,38.5137277
"714",-105.8127155,38.025678
"715",-104.0920409,38.8398807
"716",-102.5212329,38.1437717
"717",-107.7918089,37.2149507
"718",-103.1977919,37.9979687
"719",-102.2921829,37.6879837
"720",-108.4153871,40.0653006
"721",-107.9697719,40.1380256
"722",-106.4591899,40.8796847
"723",-104.6963429,40.3052417
"724",-103.3439259,40.8478437
"725",-102.7182079,40.2631147
"726",-106.2206124,39.5442667
"727",-105.4160009,39.0800627
"728",-104.1886679,39.8407587
"729",-102.4274519,39.3883077
"730",-108.623622,38.7397289
"731",-106.9174979,38.5920517
"732",-106.5542061,38.5112521
"733",-104.0715939,38.6945177
"734",-103.9489359,38.1746667
"735",-102.5906749,38.6933497
"736",-108.0204389,37.7907487
"737",-105.7459646,37.1810849
"738",-104.0585169,37.0446817
"739",-102.5796589,37.1052137
"740",-105.5525819,37.2872957
"741",-108.5755774,39.0521056
"742",-107.0036239,37.7792747
"743",-106.4250933,37.6329865
"744",-108.6736679,40.6165527
"745",-107.0331404,40.2101727
"746",-106.4907839,40.1331937
"747",-105.4722069,40.7597487
"748",-104.5420149,40.8566157
"749",-102.0845649,40.6141447
"750",-108.4622799,39.5130367
"751",-107.6169662,39.6468148
"752",-105.85,39.6666667
"753",-103.7867237,39.373985
"754",-102.5923459,39.5341427
"755",-107.6025079,38.8387837
"756",-106.4305419,38.7474207
"757",-105.2290729,38.3674037
"758",-103.2345199,38.1719747
"759",-102.7381166,38.2958688
"760",-108.0888449,37.7801857
"761",-107.183624,37.2329382
"762",-106.1915747,37.0593545
"763",-105.927905,37.6909727
"764",-102.2766499,37.1640087
"765",-108.5596319,40.2777657
"766",-107.8616029,40.6681037
"767",-106.9331855,40.6746076
"768",-105.4284449,40.5692247
"769",-103.7997669,40.3492697
"770",-102.3257889,40.9679121
"771",-107.3678337,39.0799673
"772",-104.3773535,39.7238537
"773",-102.1105579,39.1718637
"774",-108.4608309,38.0687767
"775",-106.1069649,38.4480577
"776",-105.7794649,38.6441327
"777",-104.4588733,38.5495769
"778",-102.2107619,38.2460697
"779",-108.7610769,37.8399527
"780",-106.6533167,37.6490053
"781",-103.8764488,37.95117
"782",-102.8682559,37.2067937
"783",-108.7539818,40.2044442
"784",-107.8736167,40.0522652
"785",-107.6922689,39.7578337
"786",-105.5238079,39.8235192
"787",-104.7380455,38.9999639
"788",-108.5366804,38.2700861
"789",-107.7416909,38.1738367
"790",-106.8645557,38.0540197
"791",-108.4743579,37.4432477
"792",-106.2560823,37.8392179
"793",-105.232388,37.9410936
"794",-104.5848671,37.3389499
"795",-106.1788927,39.1305537
"796",-104.5086695,39.9848652
"797",-104.4189177,38.0641056
"798",-105.5210119,37.0988956
"799",-106.00812,40.179928
"800",-72.5159969,41.7026037
"801",-72.1530946,41.417728
"802",-72.4984279,41.2710807
"803",-72.1354049,41.7771877
"804",-73.2167392,41.5493443
"805",-73.5009399,41.5387127
"806",-73.5313225,41.3362789
"807",-72.5906625,41.5651229
"808",-72.8512329,41.5832977
"809",-72.9270422,41.7378788
"810",-72.9557559,41.8805267
"811",-75.6860679,39.5003037
"812",-75.5873207,39.7518831
"813",-75.5366119,38.9594417
"814",-75.4652999,39.0287137
"815",-75.2899489,38.7480537
"816",-75.6392639,39.3705837
"817",-75.4638509,38.7324037
"818",-87.4079434,30.9291812
"819",-86.2758321,30.3755433
"820",-86.4809129,30.5193157
"821",-85.1334541,30.5288404
"822",-85.2869789,30.3372497
"823",-84.0413094,30.5950194
"824",-85.3003555,29.7818335
"825",-83.8569684,30.2734632
"826",-83.3782062,29.6686989
"827",-82.7337409,30.5026237
"828",-82.394802,29.1916199
"829",-84.9762879,29.9877641
"830",-82.1186659,27.4438745
"831",-81.3438119,29.8899427
"832",-81.9062085,30.7202649
"833",-82.3022052,28.3266818
"834",-81.8343049,29.8970697
"835",-81.8605659,28.1788407
"836",-81.9816829,28.5723877
"837",-81.4189503,27.3232866
"838",-80.8712309,28.7481187
"839",-82.1462286,27.6610372
"840",-80.9676799,25.7510497
"841",-80.3854635,26.9657323
"842",-82.1623546,30.2531989
"843",-86.7860494,30.7209289
"844",-86.1160696,30.7184797
"845",-85.2426415,30.5335474
"846",-85.7419899,30.9498107
"847",-83.6676053,30.2929508
"848",-84.6639032,30.387698
"849",-81.9519897,30.5196049
"850",-83.2158819,30.5193097
"851",-84.340943,29.9468226
"852",-81.8774959,29.5359317
"853",-81.1983453,29.4080424
"854",-82.1719367,28.6471072
"855",-80.8980039,28.1011187
"856",-81.5469756,28.6901383
"857",-81.3372759,28.3225489
"858",-81.4536353,27.7611546
"859",-80.2292965,26.0856265
"860",-81.126711,26.5587549
"861",-83.0674784,29.6862263
"862",-82.6352619,28.2764097
"863",-81.7610009,26.9459847
"864",-81.6570333,25.9322682
"865",-85.836483,30.53685
"866",-85.0052085,30.3242578
"867",-82.119094,29.4553574
"868",-82.5089729,28.0402277
"869",-81.7191254,27.9007144
"870",-82.0333415,26.9297114
"871",-80.9335333,25.1388716
"872",-86.455486,30.965694
"873",-82.2851269,29.1871917
"874",-82.334936,27.769929
"875",-81.6004029,27.4972377
"876",-80.4147339,25.618989
"877",-81.5829559,24.597703
"878",-81.4181496,31.3641465
"879",-83.0293039,30.9276387
"880",-82.3558447,31.9696201
"881",-84.5234609,30.8199147
"882",-84.7198949,31.7456477
"883",-83.4524425,32.3986852
"884",-83.9907256,33.0058447
"885",-84.4948117,32.9365857
"886",-83.2572724,31.212031
"887",-82.4803579,33.7890197
"888",-83.1735057,33.7540376
"889",-84.4058069,31.2906127
"890",-83.3156813,34.0324127
"891",-84.7282157,34.566415
"892",-84.7868559,34.0545254
"893",-83.7887419,32.3776397
"894",-83.5415723,34.4948364
"895",-83.0957341,33.5197045
"896",-84.2682799,32.1823297
"897",-81.637766,32.8829954
"898",-83.6478349,32.9464727
"899",-85.2533567,33.5381995
"900",-85.3463759,34.6689717
"901",-84.5636584,32.3152912
"902",-85.0490155,34.3863104
"903",-84.0687099,34.7642707
"904",-83.4074789,34.9172777
"905",-84.2188269,33.6307147
"906",-83.8122125,33.1053145
"907",-82.6759719,33.6477247
"908",-82.8309704,33.0291229
"909",-83.5781559,32.1468537
"910",-82.9529801,32.1747043
"911",-82.3672037,32.88997
"912",-83.5531469,31.9142657
"913",-81.6930981,32.6493901
"914",-83.80112,30.6653217
"915",-82.3713072,32.1084995
"916",-82.8023609,31.4577244
"917",-81.6271416,31.6168883
"918",-82.706828,30.6012759
"919",-81.671898,30.928942
"920",-82.7110995,30.8156483
"921",-81.9385286,31.060394
"922",-81.2589304,31.7275586
"923",-82.4003766,31.6994191
"924",-82.0547405,32.4826257
"925",-81.8440915,32.6387756
"926",-83.3946338,31.911593
"927",-84.0168649,31.7538576
"928",-84.6928996,31.9559887
"929",-84.4158115,32.8593849
"930",-83.119901,33.1701743
"931",-82.553544,33.8799945
"932",-83.7041676,33.6804525
"933",-84.2837106,33.382002
"934",-85.253731,33.4037868
"935",-83.8381378,34.1726911
"936",-82.7559864,34.1982791
"937",-83.1032176,34.3932407
"938",-84.5124264,34.906261
"939",-85.497565,34.6117851
"940",-85.424102,34.7223756
"941",-116.3974909,48.5817917
"942",-116.6672685,47.7825805
"943",-116.5560346,46.4532553
"944",-116.1124649,45.8813157
"945",-115.681061,45.8118141
"946",-113.5624829,45.0341095
"947",-115.0979702,44.4572034
"948",-114.1743245,44.6127281
"949",-112.2561867,44.2384571
"950",-115.951094,43.7258179
"951",-113.5630006,43.4619319
"952",-112.7317982,43.1104288
"953",-114.2794532,42.3311564
"954",-112.519388,42.8548166
"955",-116.8492509,48.4797897
"956",-114.8761118,43.9110934
"957",-115.2124573,42.953922
"958",-111.7185508,42.9613154
"959",-116.0228279,47.250284
"960",-116.8391482,46.4470219
"961",-116.034299,45.3898886
"962",-115.9475939,45.3420792
"963",-114.0119991,45.0778394
"964",-116.5087254,44.1957002
"965",-115.4933479,44.9600847
"966",-116.5088281,43.1584349
"967",-115.3610245,43.4135132
"968",-114.252264,43.4007821
"969",-113.8743621,43.3387265
"970",-112.3960119,43.8124267
"971",-111.2006106,43.8248162
"972",-116.9936762,42.6439302
"973",-115.7179519,42.7918728
"974",-114.0888322,42.431685
"975",-113.8402099,42.2100017
"976",-112.3918149,42.4988307
"1029",-88.9154674,42.3994754
"1042",-90.2808839,42.3972257
"1043",-89.3817229,42.4617907
"1059",-86.6205339,41.2735266
"1060",-86.2808379,41.0254887
"1061",-85.6760109,41.7259077
"1062",-84.9394079,41.6024567
"1066",-86.1842198,40.5842651
"1067",-86.6959256,40.1495187
"1068",-85.5449749,40.0330447
"1069",-85.9044039,40.8532797
"1070",-84.8534885,40.7030618
"1072",-86.2882699,39.6400767
"1074",-85.4688349,39.6847217
"1075",-85.4421615,39.4677041
"1076",-85.7760939,39.5621707
"1077",-84.9764184,39.493804
"1080",-86.1929939,38.9190517
"1081",-85.9410399,38.6631267
"1082",-86.1463592,38.2672943
"1084",-86.3655159,41.6368887
"1085",-86.0560979,40.2178547
"1086",-85.3574289,40.1346467
"1089",-85.4765733,41.750602
"1091",-86.4502189,40.1985767
"1092",-84.9562309,40.8100197
"1095",-86.5484989,38.7671667
"1096",-85.1623379,38.9509067
"1110",-94.295246,42.6019638
